#0:
>0:529470.69,4601737.48;530835.97,4592082.69;
#48:
>0:548416.81,4565336.83;543448.73,4562258.69;
#49:
>0:547001.63,4554919.17;544598.31,4599912.04;
#50:
>0:541802.45,4604432.16;534728.98,4555759.58;
#51:
>0:530737.09,4588041.04;540733.62,4568931.14;
#52:
>0:555634.83,4555249.01;533003.52,4605480.25;
#53:
>0:532513.7,4596569.39;530767.97,4604938.92;
#54:
>0:539192.14,4599153.0;550757.21,4568699.03;
#55:
>0:541529.43,4598326.98;535809.69,4598572.26;
#56:
>0:533616.59,4557807.86;536842.68,4566052.08;
#57:
>0:540026.96,4583091.78;550075.45,4609007.77;
#58:
>0:544169.33,4597031.0;539037.43,4598979.84;
#59:
>0:551852.94,4563121.32;548114.05,4601374.89;
#60:
>0:535416.93,4583676.38;541152.47,4559462.49;
#61:
>0:550623.49,4574880.41;543009.73,4573296.41;
#62:
>0:519929.43,4531047.03;546809.17,4583863.53;
#63:
>0:535018.93,4595649.12;512711.69,4534484.52;522908.07,4575537.21;
#64:
>0:540107.97,4598528.94;549883.86,4585473.56;
#65:
>0:539783.15,4583491.19;543221.78,4587409.99;
#66:
>0:543134.93,4590101.91;544003.1,4605846.33;
#67:
>0:551635.22,4554897.38;513009.13,4558514.54;
#68:
>0:534542.26,4554929.35;550180.73,4581255.19;
#69:
>0:536706.91,4567381.16;517055.67,4539687.06;523435.36,4530981.41;
#70:
>0:532787.85,4580824.7;532147.94,4566843.99;
#71:
>0:542625.52,4580682.33;537428.22,4590110.61;
#72:
>0:546310.12,4579211.56;534775.82,4583187.19;
#73:
>0:550510.96,4580004.11;545977.67,4603919.08;
#74:
>0:542944.23,4553529.96;514582.42,4562009.73;
#75:
>0:531043.78,4559106.85;546206.5,4589879.9;
#76:
>0:540806.68,4554310.42;550921.36,4568614.04;
#77:
>0:537726.85,4554570.39;515321.48,4557895.54;
#78:
>0:534499.99,4574774.14;541107.88,4582695.94;
#79:
>0:536250.66,4571511.12;546179.89,4570603.25;
#80:
>0:536829.91,4563236.56;514174.2,4552260.86;545387.41,4587992.59;
#81:
>0:544555.55,4566672.37;545653.74,4590205.22;
#82:
>0:551023.29,4575186.58;545458.46,4603529.45;
#83:
>0:533621.59,4572599.79;509560.14,4554335.79;
#84:
>0:540094.47,4555581.39;545842.9,4606409.75;
#85:
>0:547979.62,4569033.87;533988.28,4602357.98;
#86:
>0:535781.62,4596951.19;520677.63,4528805.54;
#87:
>0:536873.61,4607652.89;534070.35,4601836.61;
#88:
>0:547923.63,4567097.3;536055.49,4587770.11;
#89:
>0:547886.59,4588564.04;547171.62,4553594.27;
#90:
>0:534745.64,4607370.29;548106.23,4553117.75;
#91:
>0:541422.33,4564112.55;539560.23,4587876.61;
#92:
>0:574128.77,4596371.67;583043.63,4557209.3;561296.97,4496993.13;529452.13,4446465.49;565050.68,4379657.49;556015.65,4303394.04;
#93:
>0:536780.42,4599980.06;547337.36,4578324.63;
#94:
>0:541123.12,4570472.29;547566.97,4554121.46;
#95:
>0:533982.15,4565521.11;539426.07,4568574.12;
#96:
>0:513817.77,4523624.95;542219.15,4581503.05;
#97:
>0:542627.12,4573557.47;542690.5,4605205.28;
#98:
>0:549131.6,4582536.92;530988.49,4608843.14;
#99:
>0:540946.7,4609091.2;530954.69,4554125.69;
#100:
>0:550493.93,4566725.93;545667.08,4570025.19;
#101:
>0:532005.69,4580847.83;522563.94,4528828.79;
#102:
>0:542988.1,4582626.39;519237.36,4538909.9;
#103:
>0:535963.73,4595940.98;544918.08,4585234.77;
#104:
>0:547653.56,4594374.96;545552.94,4548272.26;
#105:
>0:522439.72,4532018.72;546599.87,4554658.04;
#106:
>0:543154.81,4592507.2;539074.69,4569988.08;
#107:
>0:536761.77,4561323.25;536963.72,4588566.22;
#108:
>0:535710.57,4581947.48;550128.2,4603225.55;
#109:
>0:538666.23,4553945.13;537352.95,4558882.32;
#110:
>0:544898.49,4571468.1;529037.97,4575001.52;
#111:
>0:544219.95,4587148.47;534880.85,4578523.28;
#112:
>0:521957.56,4567260.51;523280.29,4520056.02;
#113:
>0:550878.65,4573608.18;532946.99,4606085.16;
#114:
>0:540123.47,4578100.7;550115.0,4590934.77;
#115:
>0:535626.43,4588511.15;546672.07,4570317.01;
#116:
>0:551798.15,4557695.23;550802.83,4564492.43;
#117:
>0:537821.14,4592063.52;536035.26,4553304.62;
#118:
>0:597726.3,4508739.03;583497.85,4428537.57;548710.19,4390281.13;539884.55,4381738.95;
#119:
>0:541283.33,4589022.35;537198.57,4596228.88;
#120:
>0:542956.56,4561076.87;546264.23,4556687.82;
#121:
>0:509716.16,4560575.06;546270.13,4573763.3;
#122:
>0:534639.19,4595392.95;517410.29,4564338.12;
#123:
>0:537783.08,4560329.89;531813.72,4554723.63;
#124:
>0:541676.38,4599678.15;539394.59,4574234.69;
#125:
>0:545680.0,4567366.57;529799.51,4556722.02;
#126:
>0:537022.76,4572921.37;535195.15,4569334.67;
#127:
>0:532815.24,4593957.08;545623.3,4576012.2;
#128:
>0:530021.52,4604533.78;520828.51,4544548.93;536241.52,4606287.13;541935.43,4581057.7;519440.06,4525477.55;
#129:
>0:536772.39,4586345.65;540368.86,4560771.99;
#130:
>0:541169.43,4606819.91;550530.08,4552939.54;
#131:
>0:519479.88,4532637.92;524119.36,4543736.39;
#132:
>0:551645.57,4598610.94;509200.75,4572374.17;
#133:
>0:535818.87,4595255.38;531486.42,4600421.58;
#134:
>0:530444.88,4560922.91;541907.51,4556937.89;
#135:
>0:547045.74,4597662.44;539255.05,4599355.13;
#136:
>0:530317.67,4554224.38;540961.31,4607079.21;
#137:
>0:539182.54,4556029.47;544247.42,4603741.75;
#138:
>0:536464.73,4569239.99;536579.91,4565381.55;
#139:
>0:533954.69,4591886.96;531398.21,4598142.58;
#140:
>0:492652.68,4516690.76;507201.95,4567367.5;
#141:
>0:531814.91,4556013.48;533717.89,4602349.58;
#142:
>0:538898.37,4601136.9;541354.72,4562700.85;
#143:
>0:546618.36,4599412.25;549597.06,4590056.25;
#144:
>0:541910.22,4557752.56;542676.43,4564534.96;
#145:
>0:547076.63,4563443.57;538472.05,4572360.67;
#146:
>0:518587.13,4548530.1;551258.33,4572317.4;
#147:
>0:548794.07,4563496.0;546934.18,4570725.98;
#148:
>0:533025.41,4570743.76;533200.29,4607039.05;
#149:
>0:540506.8,4576763.16;538975.58,4564097.0;
#150:
>0:534426.88,4588855.06;547794.96,4570391.58;
#151:
>0:551816.65,4601343.18;551681.64,4609016.85;
#152:
>0:539037.44,4588484.61;546067.7,4564112.39;
#153:
>0:535951.35,4568768.42;542698.07,4568610.1;
#154:
>0:544445.57,4587650.6;535132.17,4561838.46;
#155:
>0:541448.03,4609559.48;542747.67,4609267.11;
#156:
>0:546527.43,4604187.77;536341.52,4580765.52;
#157:
>0:550707.87,4567593.21;511668.09,4532546.06;550692.45,4594608.39;
#158:
>0:534239.87,4581091.26;533456.6,4572956.29;
#159:
>0:573949.73,4313376.46;604077.09,4403494.9;583945.04,4424894.46;553994.81,4504415.27;536444.75,4562850.78;535627.91,4598295.61;
#160:
>0:537253.52,4563300.74;539271.1,4604580.59;
#161:
>0:547127.43,4590125.64;551015.43,4555768.55;
#162:
>0:528913.56,4582893.08;542842.46,4604386.85;
#163:
>0:529969.92,4573336.5;543082.87,4580019.11;
#164:
>0:547712.29,4510127.52;524592.86,4414187.31;517609.93,4377709.41;509943.31,4308013.67;
#165:
>0:541093.18,4606570.8;548677.89,4605553.95;
#166:
>0:537564.1,4564330.68;536627.19,4586266.17;
#167:
>0:562685.65,4605710.97;536531.53,4598634.51;528023.33,4512581.0;512254.95,4449300.79;524200.25,4353817.08;514970.94,4315602.13;
#168:
>0:544539.28,4582847.48;534808.79,4562611.94;
#169:
>0:528931.51,4561751.69;533670.54,4580630.65;
#170:
>0:540518.72,4582146.86;538425.78,4562040.31;
#171:
>0:535203.57,4573496.95;541473.03,4605469.13;
#172:
>0:537521.14,4579506.13;542124.46,4573504.6;
#173:
>0:538242.03,4607619.85;539576.52,4582276.18;
#174:
>0:550975.59,4595782.93;543784.51,4588816.62;
#175:
>0:542301.11,4565850.5;549421.15,4564739.02;
#176:
>0:544388.53,4566122.61;539700.41,4560900.49;
#177:
>0:539382.83,4588677.04;544229.99,4577866.17;
#178:
>0:547462.98,4584369.28;518411.33,4526165.49;
#179:
>0:509304.43,4537155.01;532750.71,4595998.78;
#180:
>0:545978.19,4557387.6;534486.33,4595751.28;
#181:
>0:535357.19,4594667.04;549168.6,4581862.22;
#182:
>0:553661.13,4602109.87;532973.41,4553304.99;
#183:
>0:545182.53,4570176.03;535687.33,4570742.09;
#184:
>0:544609.5,4554959.85;512238.32,4520455.32;
#185:
>0:542174.32,4606921.64;551595.38,4562247.3;
#186:
>0:547418.39,4592445.38;545981.78,4596809.65;
#187:
>0:546368.71,4593765.18;536205.35,4573448.18;
#188:
>0:494882.19,4376281.03;523210.66,4409931.03;538122.45,4488949.27;564541.41,4522781.88;559344.05,4582640.49;
#189:
>0:493934.08,4382241.18;523353.32,4455746.97;539377.41,4496632.67;548779.13,4570652.38;556301.76,4578655.03;
#190:
>0:532898.55,4589816.62;532559.38,4593823.54;
#191:
>0:541261.87,4605097.15;534779.16,4556662.51;
#192:
>0:540607.4,4599629.08;536118.43,4592979.86;
#193:
>0:544643.4,4559492.07;536236.49,4553771.28;
#194:
>0:538613.23,4566496.44;536491.68,4569088.06;
#195:
>0:544570.0,4596626.36;550492.11,4601614.02;
#196:
>0:542828.15,4604403.25;546507.55,4595492.13;
#197:
>0:547291.91,4590942.74;529835.53,4586346.32;
#198:
>0:549804.07,4597024.74;551406.44,4603830.9;
#199:
>0:532684.02,4575570.65;548778.17,4589481.06;
#200:
>0:529730.3,4607142.61;545795.82,4561165.84;
#201:
>0:546236.92,4553434.78;546554.44,4564447.0;
#202:
>0:543756.76,4578402.42;521206.39,4564076.13;
#203:
>0:549007.01,4554490.23;533784.43,4607341.65;
#204:
>0:532746.16,4603791.47;533370.34,4596858.85;
#205:
>0:530561.61,4582754.31;510411.14,4590279.84;
#206:
>0:568820.19,4563835.52;552019.88,4499390.06;534154.9,4407919.3;532513.32,4396349.35;
#207:
>0:522973.04,4574822.11;534648.3,4570919.09;
#208:
>0:510318.91,4569403.27;541076.13,4579020.41;
#209:
>0:545714.56,4563919.79;510451.67,4557462.11;
#210:
>0:530218.83,4610598.7;527729.72,4552433.96;516861.97,4505689.07;503431.23,4445826.67;528241.9,4405044.51;526868.18,4303968.0;
#211:
>0:537609.61,4570328.76;542012.89,4587713.22;
#212:
>0:540913.86,4585955.91;537242.3,4563460.32;
#213:
>0:539406.91,4564869.49;549540.64,4602948.32;
#214:
>0:529167.48,4553606.35;542351.03,4600199.78;
#215:
>0:497901.64,4371888.5;498932.89,4396738.55;
#216:
>0:531930.99,4553536.38;545464.2,4581104.27;
#217:
>0:535276.67,4584756.64;537363.77,4597443.82;
#218:
>0:537932.32,4560783.54;545181.32,4592368.12;
#219:
>0:542699.0,4570227.73;537780.14,4563808.63;
#220:
>0:539414.23,4552986.11;540508.39,4592465.45;
#221:
>0:533516.84,4592154.27;546469.28,4562145.57;
#222:
>0:545088.66,4595844.72;537363.08,4573874.92;
#223:
>0:532663.3,4600400.13;539466.85,4598937.85;
#224:
>0:546715.08,4577157.54;513418.82,4603426.04;
#225:
>0:547712.34,4595238.04;513397.87,4561127.04;524772.63,4563555.16;
#226:
>0:533753.09,4600535.16;531220.57,4557096.24;
#227:
>0:546906.39,4605901.83;544160.68,4589497.1;
#228:
>0:541838.38,4584749.33;525510.24,4534932.59;
#229:
>0:546975.25,4596476.83;528674.9,4581552.94;
#230:
>0:534311.67,4583229.54;546081.26,4603345.0;
#231:
>0:538501.06,4608274.19;518497.07,4556391.02;532786.31,4588467.49;
#232:
>0:529619.57,4591382.47;544606.5,4575522.34;
#233:
>0:546075.05,4608440.17;534995.79,4588860.77;
#234:
>0:509662.92,4519974.15;546026.63,4578157.95;
#235:
>0:541960.82,4594336.76;528859.49,4600519.48;
#236:
>0:529821.18,4595123.45;552284.15,4559971.74;
#237:
>0:530624.24,4563709.03;537866.19,4583965.02;
#238:
>0:545247.36,4594660.82;534477.75,4597937.91;
#239:
>0:542785.11,4581717.14;548498.08,4606395.12;
#240:
>0:529749.52,4601245.19;539746.56,4556584.49;
#241:
>0:544042.28,4606025.73;509724.91,4552462.13;516661.32,4544298.82;
#242:
>0:532379.23,4564788.86;535398.36,4580144.55;
#243:
>0:535918.81,4593600.53;537139.42,4557573.15;
#244:
>0:551429.21,4548671.9;530450.8,4577771.82;
#245:
>0:542294.25,4565982.7;536611.18,4589295.39;
#246:
>0:534138.26,4589639.14;518590.02,4561099.13;
#247:
>0:534567.35,4599842.25;532473.52,4557892.03;
#248:
>0:535630.89,4543915.02;541954.72,4565730.43;
#249:
>0:533606.03,4574004.32;551156.58,4605353.54;
#250:
>0:554511.75,4606389.01;538611.66,4570761.97;
#251:
>0:540637.76,4566020.84;546118.54,4587481.23;
#252:
>0:529240.84,4579167.33;533884.54,4579989.03;
#253:
>0:534250.09,4599253.83;510834.62,4554132.06;516982.48,4525955.46;
#254:
>0:544124.49,4584256.69;537635.4,4558331.45;
#255:
>0:534211.59,4588754.11;544724.13,4587538.39;
#256:
>0:531963.54,4557225.16;539575.46,4564368.46;
#257:
>0:547779.37,4572675.19;542845.86,4565939.03;
#258:
>0:545081.09,4563638.03;513025.32,4541763.01;
#259:
>0:529575.51,4575145.53;535797.06,4594360.59;
#260:
>0:548304.88,4592948.43;534327.28,4553915.66;
#261:
>0:532893.59,4557179.65;539359.82,4588482.81;
#262:
>0:544967.4,4433225.17;548146.62,4440476.39;
#263:
>0:529244.27,4587701.83;536090.23,4573017.72;
#264:
>0:536184.48,4594185.99;546302.7,4565422.55;
#265:
>0:536002.4,4578565.23;533352.65,4566090.94;
#266:
>0:534892.01,4604385.52;535382.55,4574758.04;
#267:
>0:538582.66,4553294.02;539685.37,4583867.36;
#268:
>0:542641.92,4600032.2;513681.04,4510708.46;516937.24,4461615.35;521005.68,4385362.39;
#269:
>0:541213.96,4607096.42;540636.09,4585736.65;
#270:
>0:539998.75,4593444.9;535484.46,4584839.03;
#271:
>0:533375.09,4608765.47;532412.66,4557135.55;
#272:
>0:533089.84,4595882.57;542064.98,4585018.26;
#273:
>0:534309.88,4609165.73;533277.19,4580096.49;
#274:
>0:533744.48,4564071.52;534676.39,4597276.96;
#275:
>0:543384.69,4587077.74;543972.23,4576952.91;
#276:
>0:533375.47,4577175.9;518515.52,4562853.87;
#277:
>0:536251.64,4573050.06;544808.55,4602983.93;
#278:
>0:547754.66,4606390.89;533351.47,4578680.33;
#279:
>0:531144.29,4567747.41;551671.11,4560147.06;
#280:
>0:533617.52,4581432.04;546508.3,4607443.06;
#281:
>0:550380.42,4580230.26;544397.88,4563468.4;
#282:
>0:545699.91,4578383.03;535648.82,4572052.43;
#283:
>0:545215.59,4595536.07;540464.09,4582088.6;
#284:
>0:549930.88,4580542.06;550332.03,4577809.7;
#285:
>0:532348.21,4566468.31;545397.55,4592961.59;
#286:
>0:534819.75,4588818.31;533141.23,4600362.13;
#287:
>0:531038.85,4574008.77;543503.72,4601364.32;
#288:
>0:544336.73,4599050.62;542561.21,4595183.26;
#289:
>0:544723.63,4570398.34;541262.57,4554417.46;
#290:
>0:548043.43,4572149.36;534694.58,4574620.95;
#291:
>0:547655.19,4582330.66;534936.74,4603186.34;
#292:
>0:534451.22,4592556.12;532472.95,4599743.78;
#293:
>0:532720.44,4601727.23;550072.97,4606794.87;
#294:
>0:518036.62,4571496.31;541335.82,4596848.62;
#295:
>0:500725.18,4367545.77;524644.07,4436750.18;536555.0,4505918.99;550355.12,4521910.62;580266.04,4607116.83;596022.92,4608433.26;
#296:
>0:543786.01,4578940.2;537101.42,4571215.23;
#297:
>0:536706.98,4492708.47;561765.67,4565415.27;579553.36,4493198.66;592863.08,4451390.58;
#298:
>0:540460.47,4596914.08;547523.6,4580887.55;
#299:
>0:527002.74,4523598.71;551662.52,4553367.31;
#300:
>0:540065.78,4569182.35;536091.13,4541985.31;
#301:
>0:545625.94,4591860.82;532798.03,4554130.81;
#302:
>0:544496.83,4592224.49;566311.92,4541775.69;562384.22,4496270.43;542945.24,4441044.14;551832.99,4402673.53;548049.31,4334948.61;
#303:
>0:541643.83,4601775.19;537591.62,4604196.36;
#304:
>0:540328.28,4582646.39;533301.77,4560315.93;
#305:
>0:495056.17,4505372.37;510262.72,4561958.3;539429.83,4601687.46;556131.45,4547834.15;577152.12,4508520.49;
#306:
>0:539525.46,4565887.13;541412.93,4543101.73;
#307:
>0:541491.66,4604358.14;544712.82,4558071.68;
#308:
>0:540830.76,4606535.14;547592.13,4566553.99;
#309:
>0:541028.93,4555467.64;525211.33,4562186.37;
#310:
>0:531355.97,4589790.67;536543.51,4567048.97;
#311:
>0:546632.43,4605205.87;513910.0,4544553.46;
#312:
>0:534020.27,4598953.45;542437.91,4605507.27;
#313:
>0:548170.42,4583685.9;540442.97,4561467.66;
#314:
>0:585510.97,4482729.88;604685.87,4543811.44;
#315:
>0:547264.83,4580569.02;540946.16,4579480.38;
#316:
>0:539242.18,4606273.83;546443.48,4574928.23;
#317:
>0:542038.99,4606946.05;538899.23,4586159.88;
#318:
>0:538801.4,4557931.32;547257.76,4558224.01;
#319:
>0:499671.05,4367425.75;509862.36,4423674.23;542420.46,4499904.48;555655.66,4474509.31;
#320:
>0:536274.57,4586659.65;545037.8,4600411.67;
#321:
>0:541865.58,4585616.3;535379.5,4592121.09;
#322:
>0:551306.16,4602608.69;540290.45,4564561.25;
#323:
>0:544381.99,4589486.72;514715.6,4559332.29;
#324:
>0:545481.48,4602974.15;547406.29,4580653.99;
#325:
>0:537059.01,4591526.53;547641.14,4585168.77;
#326:
>0:541831.74,4580177.8;539512.66,4595183.18;
#327:
>0:543525.56,4620868.58;567394.31,4552769.56;576844.61,4515779.67;602592.03,4432047.42;596037.29,4398835.63;
#328:
>0:548973.23,4606113.6;537145.75,4576181.51;
#329:
>0:546837.93,4601457.79;539296.47,4595017.98;
#330:
>0:549710.23,4572666.33;546873.97,4599196.34;
#331:
>0:533821.28,4590252.33;550940.51,4590891.9;
#332:
>0:588551.64,4355489.06;574311.35,4409486.83;563207.4,4357071.09;544536.62,4304114.45;524118.11,4388400.86;
#333:
>0:513075.89,4526087.61;547168.3,4569979.35;
#334:
>0:550258.66,4600077.82;540873.02,4559628.19;
#335:
>0:535091.04,4574836.39;519913.18,4535368.24;526843.52,4538437.91;
#336:
>0:546977.44,4587873.55;529638.76,4603514.95;
#337:
>0:515276.32,4525621.47;543418.82,4578023.6;
#338:
>0:581695.04,4401581.86;590065.97,4430917.13;605067.3,4469728.3;598632.45,4568440.89;596875.72,4615481.73;
#339:
>0:528483.8,4555473.83;531606.67,4601471.0;
#340:
>0:534374.84,4556891.6;530691.9,4552915.33;
#341:
>0:544018.3,4559653.23;551143.63,4571639.71;
#342:
>0:528808.41,4573393.05;522271.49,4575267.98;509576.99,4571971.18;
#343:
>0:532746.55,4597946.4;546226.79,4566531.75;
#344:
>0:518031.13,4339418.99;515373.53,4306180.14;
#345:
>0:544730.55,4566367.41;537709.02,4574739.9;
#346:
>0:531085.93,4575172.41;529588.43,4554931.05;
#347:
>0:545556.52,4585035.2;543981.14,4594779.37;
#348:
>0:542107.21,4603908.72;525841.31,4574910.35;
#349:
>0:540357.87,4590809.88;547933.86,4599556.15;
#350:
>0:542790.08,4562159.1;544062.39,4599032.29;
#351:
>0:536324.83,4584503.42;547266.86,4582499.86;
#352:
>0:547478.25,4599943.46;529557.93,4597780.79;
#353:
>0:532670.45,4608220.29;543877.46,4580673.51;
#354:
>0:537421.49,4598677.34;544413.27,4565227.37;
#355:
>0:541033.45,4608213.91;533578.89,4597864.05;
#356:
>0:535830.52,4564591.46;530205.77,4581830.28;
#357:
>0:534867.13,4593570.04;519200.62,4569178.22;
#358:
>0:535606.16,4571282.09;521385.26,4536059.39;
#359:
>0:527872.61,4542642.19;542099.6,4583622.58;
#360:
>0:546030.68,4605763.35;546629.29,4560294.0;
#361:
>0:537570.71,4598664.68;530871.74,4604417.16;
#362:
>0:585248.15,4408268.7;575486.87,4487286.52;577585.59,4566247.97;
#363:
>0:587022.41,4531782.55;556348.41,4588595.67;538658.59,4552889.47;
#364:
>0:546783.37,4595332.26;544463.63,4588037.24;
#365:
>0:537485.97,4388454.97;557567.53,4407325.36;580287.42,4376081.42;598766.97,4315913.72;
#366:
>0:533300.57,4562524.44;529219.12,4600528.45;
#367:
>0:549722.85,4551147.36;536416.98,4588155.93;
#368:
>0:533769.71,4570139.28;532733.33,4605553.57;
#369:
>0:530836.71,4564093.12;534833.7,4573317.82;
#370:
>0:547454.53,4563588.31;528525.35,4570791.11;
#371:
>0:549363.38,4572570.39;509003.97,4525982.92;540032.7,4559755.99;
#372:
>0:532367.49,4604794.49;549870.22,4575674.44;
#373:
>0:548268.82,4569250.74;513050.22,4567083.84;
#374:
>0:533059.24,4558014.17;522172.06,4555599.16;
#375:
>0:544340.82,4548077.27;547316.4,4589466.84;
#376:
>0:537568.32,4555169.8;529196.93,4583235.26;
#377:
>0:543213.91,4563236.61;535976.46,4590388.64;
#378:
>0:539529.49,4566582.64;532054.49,4556629.02;
#379:
>0:542199.29,4601017.56;519406.71,4523098.85;543563.19,4607283.68;521154.36,4553585.87;
#380:
>0:530918.43,4586052.54;529038.66,4583556.53;
#381:
>0:538370.39,4606874.31;544630.29,4564742.92;
#382:
>0:542729.95,4590480.44;545531.92,4590456.51;
#383:
>0:533716.16,4591236.28;544541.91,4605319.18;
#384:
>0:534419.69,4588255.13;522289.99,4525921.12;523200.85,4570076.8;
#385:
>0:534698.09,4596454.07;539781.36,4569347.79;
#386:
>0:511073.43,4569474.57;534611.96,4579496.57;
#387:
>0:542072.57,4564021.69;538404.25,4575393.46;
#388:
>0:510975.53,4566952.93;540810.41,4594314.78;
#389:
>0:549349.97,4589246.63;548860.81,4574935.88;
#390:
>0:533351.24,4570285.03;540164.63,4606808.48;
#391:
>0:540495.15,4606378.25;534349.07,4569024.47;
#392:
>0:538114.39,4568090.9;551794.34,4599844.74;
#393:
>0:534494.74,4578210.36;541868.66,4600720.63;
#394:
>0:535343.75,4594744.84;550016.37,4585768.28;
#395:
>0:535020.69,4569872.32;549689.4,4555089.67;
#396:
>0:540934.79,4591335.17;532826.64,4571292.23;
#397:
>0:537780.87,4589711.64;551290.38,4589859.92;
#398:
>0:550947.15,4557964.74;533756.7,4576985.51;
#399:
>0:541964.63,4592319.23;543847.83,4565418.98;
#400:
>0:543054.27,4559884.27;534353.89,4572299.66;
#401:
>0:549910.64,4571075.43;532767.53,4580660.33;
#402:
>0:535115.83,4592491.62;536337.0,4584235.84;
#403:
>0:545124.6,4553752.47;541038.15,4577981.91;
#404:
>0:543294.27,4558794.93;533653.74,4603256.58;
#405:
>0:544873.25,4590353.07;546797.67,4607965.76;
#406:
>0:534171.96,4604048.62;531615.88,4578394.86;
#407:
>0:542531.13,4590698.15;534131.4,4578152.39;
#408:
>0:542057.24,4604188.57;547977.1,4563171.03;
#409:
>0:522131.51,4527534.2;551660.69,4559507.88;
#410:
>0:536222.08,4571524.1;534190.24,4558828.7;
#411:
>0:548073.74,4554788.79;525657.39,4523577.22;
#412:
>0:537435.58,4586080.99;532317.56,4565829.63;
#413:
>0:535951.39,4606444.59;539270.13,4603670.87;
#414:
>0:550048.85,4580168.57;535189.7,4575502.56;
#415:
>0:546728.27,4566572.34;538481.05,4556249.63;
#416:
>0:545352.81,4593737.49;536179.91,4579237.17;
#417:
>0:541259.34,4601168.75;525528.73,4569571.36;517576.42,4523832.09;
#418:
>0:515109.31,4556151.69;538628.09,4560763.14;
#419:
>0:581791.38,4605589.51;580296.15,4540858.62;548118.03,4517200.37;530627.4,4447760.51;551453.12,4363714.84;548484.0,4346677.94;
#420:
>0:545654.59,4587463.45;537767.11,4600873.0;
#421:
>0:537961.06,4563756.45;531425.71,4588659.95;
#422:
>0:529158.04,4584884.97;546208.06,4580246.22;
#423:
>0:543653.36,4397787.51;553373.74,4436158.19;575939.44,4462334.95;598204.75,4537363.87;574561.75,4630014.1;
#424:
>0:491871.83,4561299.85;517766.14,4539226.26;530566.61,4554326.05;551751.14,4549814.94;581277.28,4464186.31;595904.32,4571899.8;
#425:
>0:534714.47,4600187.06;538094.14,4592315.49;
#426:
>0:538830.35,4595889.91;544724.69,4576618.85;
#427:
>0:538951.22,4558638.18;544050.04,4567074.33;
#428:
>0:540651.79,4597808.19;540809.46,4597142.95;
#429:
>0:544082.5,4553578.77;541053.59,4553028.37;
#430:
>0:532793.42,4559733.79;512617.76,4543214.62;
#431:
>0:540685.62,4558360.6;525144.95,4524412.38;
